,fid,objectId,cam,objectClass,type,centerPoint_x,centerPoint_y,centerPoint_z,size_x,size_y,size_z,points,roll,pitch,yaw
6015,145,3,lidar,Car,Car,-13.15098,-5.9464,0.84395,4.006860100989302,1.759027746711235,1.49286,"[[-12.13269077477102, -7.904291071777231, 0.155336697123432], [-12.15607526091392, -7.872181631623207, 1.647668137943744], [-13.88785153330473, -8.01814033724072, 0.1302833509043337], [-13.91123601944763, -7.986030897086696, 1.622614791724646], [-12.39071857113458, -3.906761887607057, 0.06528145345869102], [-12.41410305727748, -3.874652447453033, 1.557612894279003], [-14.1458793296683, -4.020611153070547, 0.0402281072395928], [-14.1692638158112, -3.988501712916523, 1.532559548059905]]",0.01424679758702792,-0.02247713196523241,-1.506340391340923
6016,145,28,lidar,Car,Car,-9.79441,-13.16685,1.12956,3.933785408445662,1.914705958548206,1.62824,"[[-10.76262024598217, -11.22997729846221, 0.2583053422640852], [-10.7881253541084, -11.19495601392354, 1.885968850698409], [-8.848289303619527, -11.20617419743576, 0.2877903078308038], [-8.873794411745752, -11.1711529128971, 1.915453816265128], [-10.7150348372756, -15.16254858678269, 0.3436653496189153], [-10.74053994540182, -15.12752730224403, 1.971328858053239], [-8.800703894912951, -15.13874548575624, 0.3731503151856338], [-8.826209003039178, -15.10372420121758, 2.000813823619958]]",-0.01540344461125855,0.02170090682548141,1.582895822451791
6017,145,27,lidar,Car,Car,-14.0736,-12.75493,1.17061,4.09512353679349,1.748026106097962,1.66534,"[[-15.06450577146807, -10.78661224363647, 0.2797710701649892], [-15.09059202212333, -10.75079298726541, 1.944521443043691], [-13.32032259330996, -10.6734730926563, 0.3046676792871708], [-13.34640884396523, -10.63765383628524, 1.969418052165872], [-14.80079432105673, -14.87219933459174, 0.3718100550659924], [-14.82688057171199, -14.83638007822068, 2.036560427944694], [-13.05661114289862, -14.75906018361157, 0.3967066641881741], [-13.08269739355389, -14.72324092724051, 2.061457037066876]]",-0.01424676256540079,0.02247716148471486,1.635252794190831
6018,145,43,lidar,Car,Car,-5.76523,7.7498,0.9601,5.000000000000001,2.0,2.1614400000000007,"[[-6.864507095788045, 10.17586735003665, -0.1904239853007423], [-6.898364365544562, 10.22235705994013, 1.970250739353047], [-4.866960618595671, 10.27048029670634, -0.1611586170506343], [-4.900817888352187, 10.31697000660983, 1.999516107603155], [-6.629632123531046, 5.182623227995152, -0.07930744690359133], [-6.663489393287563, 5.229112937898637, 2.081367277750198], [-4.632085646338671, 5.27723617466485, -0.05004207865348343], [-4.665942916095189, 5.323725884568335, 2.110632646000306]]",-0.01463682144348201,0.02222513734360148,1.617800231676662
6019,145,15,lidar,Car,Car,7.66894,8.19228,0.9213,4.996038976729463,2.000001689249287,2.00358,"[[6.400478811178289, 10.53420781599961, -0.1511118492859778], [6.369094295050726, 10.57730216651057, 1.851758766979955], [8.386607781222784, 10.76791187763736, -0.1250181158619162], [8.355223265095221, 10.81100622814833, 1.877852500404017], [6.982658562693173, 5.573557732388282, -0.03525442875095609], [6.95127404656561, 5.616652082899247, 1.967616187514977], [8.968787532737668, 5.807261794026041, -0.009160695326894465], [8.937403016610105, 5.850356144537007, 1.993709920939039]]",-0.01305075163984203,0.02319192869462007,1.687622339481705
6020,145,7,lidar,Car,Car,-13.26109,8.03818,0.81865,4.306319999999999,1.9564500000000007,1.72739,"[[-14.32572891735285, 10.12358193908441, -0.1069040379424736], [-14.35278713280399, 10.16073580872232, 1.619874365630935], [-12.37167901470134, 10.21613468884037, -0.07827592308601178], [-12.39873723015248, 10.25328855847829, 1.648502480487397], [-14.1234395592469, 5.823080533558462, -0.01120336361638987], [-14.15049777469804, 5.860234403196379, 1.715575039957018], [-12.16938965659539, 5.915633283314428, 0.01742475124007194], [-12.19644787204653, 5.952787152952345, 1.74420315481348]]",-0.01463682144348092,0.02222513734360237,1.617800231676662
6021,145,33,lidar,Pedestrian,,8.21619,-12.38931,1.05109,0.8993389672420499,1.202800412537342,1.69656,"[[8.801183320371972, -12.89402106824971, 0.222535759649697], [8.774608032796042, -12.85753031105365, 1.918495078834422], [7.600934182364423, -12.81843474467582, 0.2021017977060528], [7.574358894788494, -12.78194398747976, 1.898061116890778], [8.858011936558462, -11.99666835461587, 0.2041185471485408], [8.831436648982534, -11.96017759741981, 1.900077866333266], [7.657762798550912, -11.92108203104198, 0.1836845852048966], [7.631187510974983, -11.88459127384592, 1.879643904389622]]",0.0169930393557002,-0.02048008320427498,-1.634038941175439
6022,146,8,lidar,Car,Car,-10.59627,7.62938,0.69163,3.830559999999999,1.6686399999999995,1.48922,"[[-11.50820161112161, 9.486364419697956, -0.1076329065236319], [-11.53105247657563, 9.518745911934278, 1.381059635712189], [-9.84160394122701, 9.565372070830186, -0.08376981023535782], [-9.864454806681039, 9.597753563066506, 1.404922732000463], [-11.32808560918978, 5.661007328712002, -0.02166043481570673], [-11.35093647464381, 5.693388820948321, 1.467032107420115], [-9.661487939295185, 5.740014979844233, 0.002202661472567365], [-9.684338804749213, 5.772396472080549, 1.490895203708389]]",-0.01430501658780633,0.02244572362910869,1.617846332911911
6023,146,26,lidar,Car,Car,4.5114,-21.08972,1.13261,4.528380066756766,2.118124015302217,1.7342600000000006,"[[2.172577842025022, -21.95435561575148, 0.2480782236785332], [2.145967037763528, -21.91664599143422, 1.981723976688764], [2.36838043247766, -19.84573671341263, 0.2052178168751056], [2.341769628216166, -19.80802708909537, 1.938863569885336], [6.681033195516439, -22.37140411082748, 0.3263527874232978], [6.654422391254945, -22.33369448651021, 2.059998540433528], [6.876835785969076, -20.26278520848863, 0.2834923806198701], [6.850224981707583, -20.22507558417137, 2.017138133630101]]",0.02023949202466926,0.01728620339166484,3.049350688810946
6024,146,30,lidar,Pedestrian,,-0.75645,-15.61406,1.17373,0.8616866048628129,0.9457825078209051,1.85689,"[[-0.5513596542631732, -16.24463351062677, 0.2618247092475232], [-0.579852115788622, -16.20425742843697, 2.118057028684728], [-1.367809703122569, -15.76778001963989, 0.2389201692802156], [-1.396302164648017, -15.72740393745009, 2.09515248871742], [-0.1166045884465629, -15.50072394813231, 0.2523167874930774], [-0.1450970499720117, -15.46034786594251, 2.108549106930282], [-0.9330546373059582, -15.02387045714543, 0.2294122475257698], [-0.961547098831407, -14.98349437495562, 2.085644566962974]]",0.02422141418392995,-0.01103431897933477,-2.099679288957777
6025,146,27,lidar,Car,Car,-14.07275,-12.7552,1.17814,4.095123536793484,1.748026106097961,1.6653400000000007,"[[-15.06401940438198, -10.78712925508249, 0.2871511815174456], [-15.08957268749341, -10.75091822227281, 1.951901344882833], [-13.31983270777499, -10.67391681528533, 0.311461229941663], [-13.34538599088643, -10.63770578247565, 1.97621139330705], [-14.80012019545412, -14.87268432010144, 0.3800694242110297], [-14.82567347856556, -14.83647328729176, 2.044819587576418], [-13.05593349884714, -14.75947188030427, 0.4043794726352472], [-13.08148678195857, -14.72326084749459, 2.069129636000635]]",-0.01391115603730384,0.02269192499512682,1.635299063924823
6026,146,5,lidar,Car,Car,-18.92631,7.61693,0.81202,3.922079999999999,1.686100000000003,1.70498,"[[-19.84745494394922, 9.516853136040083, -0.09624085229361026], [-19.87361647050795, 9.553926098149834, 1.608135271221539], [-18.16341864420254, 9.59668749250646, -0.07212806184650425], [-18.18958017076128, 9.633760454616208, 1.632248061668645], [-19.66303559825125, 5.600100353310095, -0.008214320445468132], [-19.68919712480999, 5.637173315419842, 1.696161803069681], [-17.97899929850458, 5.679934709776471, 0.01589847000163784], [-18.00516082506332, 5.717007671886218, 1.720274593516787]]",-0.01430501658780773,0.0224457236291081,1.617846332911911
6027,146,18,lidar,Car,Car,-2.35535,6.77513,0.7738,4.612607978226635,2.084719471032015,1.654715028849379,"[[-4.116951278322791, 8.565551779104226, -0.110058978283396], [-4.133241112211192, 8.601512248438635, 1.544185052280758], [-2.158659122901341, 9.280487351362488, -0.1063147648057811], [-2.174948803347904, 9.316447603257622, 1.547919269300212], [-2.535744249634217, 4.233820757865099, -0.0003189319899956199], [-2.55203393008078, 4.269781009760231, 1.653915102115998], [-0.5774519407709283, 4.948756112684082, 0.003415285029458372], [-0.5937417746593295, 4.984716582018492, 1.657659315593613]]",-0.001794512728075895,0.0237891182944244,1.920798355652805
6028,146,34,lidar,Shopping Cart,,8.16415,-13.03171,0.72717,1.106180053743511,0.7401439439055085,0.9173000000000001,"[[8.50872630064707, -13.61492911701913, 0.286332911523705], [8.494651080813213, -13.59498341200014, 1.203308018621997], [7.769889720223148, -13.57252744521453, 0.2740697448991782], [7.755814500389289, -13.55258174019554, 1.191044851997471], [8.572476263373671, -12.51082893258479, 0.2632954684275599], [8.558401043539812, -12.4908832275658, 1.180270575525852], [7.83364967071026, -12.46842678729489, 0.2510324448122878], [7.819574450876401, -12.4484810822759, 1.16800755191058]]",0.01657279237640448,-0.02082760444279063,-1.628475197480643
6029,146,17,lidar,Car,Car,15.61916,8.16674,0.78763,3.930276580865526,1.833792976128982,1.8,"[[14.52570727033464, 10.01080147417666, -0.1695890880041628], [14.49808773942769, 10.04994054431094, 1.629773380955748], [16.35023329084545, 10.19334953770372, -0.1455540244197978], [16.32261375993849, 10.232488607838, 1.653808444540113], [14.91570697819489, 6.100982100791573, -0.0785577885979263], [14.88808744728793, 6.140121170925855, 1.720804680361984], [16.74023299870569, 6.283530164318635, -0.05452272501356124], [16.71261346779874, 6.322669234452915, 1.744839743946349]]",-0.01311061172784569,0.02316363162674053,1.670214670657363
6030,146,9,lidar,Car,Car,-8.66374,7.96155,0.66137,1.46386,1.748320000142995,3.947540000215326,"[[-7.709052996879399, 6.047778642480456, 1.449841921818392], [-7.894709289787329, 9.9899547324467, 1.361233401335538], [-9.455232355550836, 5.964978505080794, 1.424849773123035], [-9.640888648458766, 9.907154595047038, 1.336241252640181], [-7.686591259927483, 6.015948576254474, -0.01349960252141592], [-7.872247552835413, 9.958124666220717, -0.1021081230042695], [-9.43277061859892, 5.933148438854812, -0.03849175121677346], [-9.618426911506852, 9.875324528821055, -0.1271002716996271]]",2.574495364665289,-1.54430787679062,2.18528527965185
6031,146,43,lidar,Car,Car,-5.75877,7.70693,0.6503,4.927719999999999,2.0,1.53896,"[[-6.86159184551645, 10.10336461167856, -0.1885091247751113], [-6.885205930674538, 10.13682764688626, 1.349905800352969], [-4.864039743331918, 10.19806167171815, -0.1599072738207124], [-4.887653828490007, 10.23152470692585, 1.378507651307368], [-6.629886500856792, 5.182337752839828, -0.07791217073064334], [-6.653500586014881, 5.215800788047524, 1.460502754397436], [-4.63233439867226, 5.277034812879418, -0.04931031977624445], [-4.655948483830349, 5.310497848087111, 1.489104605351836]]",-0.01430501658780576,0.02244572362910928,1.617846332911911
6032,146,29,lidar,Car,Car,-16.98438,-13.50926,1.18592,4.232280000000005,1.9864399999999987,1.71423,"[[-18.06273926653742, -11.46166076558007, 0.2674082445440647], [-18.08904272679665, -11.42438667213768, 1.981031091858035], [-16.0787305676057, -11.36760575160754, 0.2958161749489926], [-16.10503402786493, -11.33033165816516, 2.009439022262963], [-17.86373406817059, -15.68819221503864, 0.3623968552328459], [-17.89003752842982, -15.65091812159626, 2.076019702546816], [-15.87972536923887, -15.59413720106612, 0.3908047856377739], [-15.90602882949811, -15.55686310762374, 2.104427632951745]]",-0.01430501658780812,0.02244572362910963,1.617846332911911
6033,146,28,lidar,Car,Car,-9.79356,-13.16696,1.13581,3.933785408445663,1.914705958548204,1.62824,"[[-10.76212382286724, -11.23033308122657, 0.2644091953425879], [-10.78710783675831, -11.19492874814021, 1.89207249893108], [-8.847784438302543, -11.20644902952234, 0.2932740611601221], [-8.872768452193617, -11.17104469643598, 1.920937364748614], [-10.71435871427893, -15.16288227775588, 0.3506817343003046], [-10.73934272817, -15.12747794466953, 1.978345037888796], [-8.800019329714237, -15.13899822605165, 0.3795466001178388], [-8.82500334360531, -15.10359389296529, 2.00720990370633]]",-0.01507954546436166,0.02193293501049846,1.582941579223309
6034,146,33,lidar,Pedestrian,,8.21679,-12.39165,1.05144,0.8993389672420493,1.202800412537341,1.6965600000000005,"[[8.801538450135595, -12.8965407297828, 0.2228127919087655], [8.775506121604764, -12.85965085154557, 1.918771897652447], [7.601279888581726, -12.82100562281951, 0.2027462667316138], [7.575247560050894, -12.78411574458228, 1.898705372475295], [8.8583263984603, -11.99919019060902, 0.2041656267196111], [8.83229406992947, -11.96230031237179, 1.900124732463292], [7.658067836906433, -11.92365508364573, 0.1840991015424593], [7.632035508375601, -11.88676520540849, 1.88005820728614]]",0.01668753612846179,-0.02073582825974897,-1.6339939549972
6035,146,7,lidar,Car,Car,-13.26116,8.03786,0.82101,4.306320000000002,1.95645,1.72739,"[[-14.32617652916196, 10.12300165273316, -0.1046943850008563], [-14.3526819188805, 10.16056189626608, 1.622083801252844], [-12.3721211240025, 10.21563668429039, -0.07671533935098941], [-12.39862651372103, 10.25319692782331, 1.65006284690271], [-14.12368991064168, 5.822530769088304, -0.008044032476611153], [-14.15019530036021, 5.860091012621222, 1.718734153777088], [-12.16963450548221, 5.91516580064553, 0.01993501317325572], [-12.19613989520075, 5.95272604417845, 1.746713199426956]]",-0.01430501658780689,0.02244572362910933,1.617846332911911
6036,146,6,lidar,Car,Car,-16.02722,7.24816,0.58736,3.322140000000005,1.535460000000003,1.23084,"[[-16.86266830386244, 8.857246266345856, -0.07610216038708624], [-16.88155453909661, 8.884009562503678, 1.1543018958877], [-15.32908762845231, 8.929948040250054, -0.05414366135386563], [-15.34797386368648, 8.95671133640787, 1.176260394920921], [-16.70645861790065, 5.53961860713987, -0.001540585275414179], [-16.72534485313482, 5.566381903297691, 1.228863470999373], [-15.17287794249052, 5.612320381044063, 0.02041791375780646], [-15.19176417772469, 5.639083677201884, 1.250821970032593]]",-0.01430501658780678,0.02244572362910929,1.61784633291191
6037,146,4,lidar,Car,Multivan,-21.7105,6.71646,1.10255,4.924370000000002,2.1023600000000013,2.2554,"[[-22.85886810030093, 9.101006063574676, -0.09504595742056818], [-22.89347537252734, 9.15004731845293, 2.1595552161862], [-20.75908128152659, 9.200549719147093, -0.06498026373432314], [-20.793688553753, 9.249590974025347, 2.189620909872445], [-22.62732027532676, 4.18332465455393, 0.0154758097634351], [-22.66192754755317, 4.232365909432183, 2.270076983370203], [-20.52753345655243, 4.282868310126346, 0.04554150344968007], [-20.56214072877884, 4.331909565004598, 2.300142677056448]]",-0.01430501658780645,0.02244572362910941,1.617846332911911
6038,146,14,lidar,Car,Car,6.80344,33.525,0.35452,4.379030000045668,2.417200000020686,1.64742,"[[8.126160172442855, 31.37777488847308, -0.4024693259266399], [8.100881857105783, 31.41359627009565, 1.244367184414436], [5.711919171950646, 31.26331403529187, -0.437037298551737], [5.686640856613574, 31.29913541691444, 1.209799211789339], [7.920234695914274, 35.75085606582379, -0.5007518559990619], [7.894956380577201, 35.78667744744634, 1.146084654342014], [5.505993695422064, 35.63639521264257, -0.535319828624159], [5.480715380084992, 35.67221659426513, 1.111516681716916]]",0.01430492277599582,-0.02244578511911885,-1.523741967882181
6039,146,42,lidar,Car,Car,-8.29522,13.50642,0.91243,5.488960000000003,1.9647000000000006,2.19562,"[[-9.388570715533136, 16.17678446906915, -0.2606391035836611], [-9.422260712449757, 16.22452587194039, 1.934203243137316], [-7.42627540795216, 16.26981012599904, -0.2325420752986074], [-7.459965404868782, 16.31755152887028, 1.96230027142237], [-9.130475416160794, 10.69527992191723, -0.1374457693698822], [-9.164165413077416, 10.74302132478847, 2.057396577351095], [-7.168180108579818, 10.78830557884712, -0.1093487410848285], [-7.20187010549644, 10.83604698171836, 2.085493605636149]]",-0.01430501658780652,0.02244572362910998,1.61784633291191
6040,146,23,lidar,Car,Car,13.20882,-11.95162,1.21416,4.757618292854105,1.999991713607834,1.70017,"[[11.95149192931529, -9.725066152735616, 0.2960418793475455], [11.92540420828081, -9.688097778918838, 1.995609706487307], [13.93761013233364, -9.491279644833599, 0.3214428018144436], [13.91152241129915, -9.454311271016818, 2.021010628954205], [12.50610788484038, -14.44893671125847, 0.4073069174230183], [12.48002016380589, -14.4119683374417, 2.10687474456278], [14.49222608785872, -14.21515020335646, 0.4327078398899165], [14.46613836682423, -14.17818182953968, 2.132275667029678]]",-0.01270434816042924,0.02338883563947983,1.687669337051029
6041,146,41,lidar,Pedestrian,,-5.89194,5.18862,0.85417,0.5389125792742253,0.7877795003679643,1.74365,"[[-6.266166088647811, 5.447820771423714, -0.02934662032589793], [-6.292920974795535, 5.485734571223514, 1.713685806897406], [-5.4786841480863, 5.430154723792653, -0.01687480608037594], [-5.505439034234025, 5.468068523592453, 1.726157621142929], [-6.278432167654481, 4.909181128940363, -0.01781860873631651], [-6.305187053802206, 4.947094928740162, 1.725213818486988], [-5.490949756884954, 4.891505094891937, -0.005346570052405038], [-5.517704643032679, 4.929418894691735, 1.737685857170899]]",-0.01583604516840369,0.02139331234546479,1.548022136948607
6042,146,43,lidar,Car,Car,-5.76524,7.7498,0.96025,5.000000000000003,1.9999999999999993,2.16144,"[[-6.864985772127033, 10.17555836398966, -0.1905016832827644], [-6.8981513048401, 10.2225565594069, 1.970172769444297], [-4.867433669942502, 10.27025542402925, -0.1618998323283655], [-4.900599202655568, 10.31725361944649, 1.998774620398695], [-6.629881763924804, 5.182349680421257, -0.0782824885593751], [-6.663047296637872, 5.229347875838502, 2.082391964167686], [-4.632329661740274, 5.277046740460846, -0.0496806376049762], [-4.665495194453339, 5.324044935878089, 2.110993815122084]]",-0.01430501658780614,0.02244572362910991,1.61784633291191
6043,146,1,lidar,Car,Car,-7.69438,-4.95395,0.81136,4.285942282637507,1.823915202113302,1.455112804012116,"[[-6.534881419254425, -6.991986735587322, 0.1365892109730504], [-6.542753553460712, -6.958642335577664, 1.59129861593716], [-8.346331695644972, -7.204802052030878, 0.1316696833892853], [-8.354203829851256, -7.171457652021219, 1.586379088353395], [-7.034552742502902, -2.736451418183179, 0.03634460438923667], [-7.042424876709187, -2.70310701817352, 1.491054009353347], [-8.846003018893448, -2.949266734626736, 0.03142507680547164], [-8.85387515309973, -2.915922334617076, 1.486134481769582]]",0.002699010110327417,-0.0233929345510562,-1.453913460879288
6044,146,19,lidar,Car,Car,7.76053,-5.1166,0.92592,3.912179882431279,1.867328142266378,1.47282,"[[8.660612278851406, -7.108686417311453, 0.2463980617617798], [8.63801305801231, -7.076661525491915, 1.718696412613744], [6.793987766984086, -7.06681322585477, 0.2168352737788179], [6.771388546144989, -7.034788334035231, 1.689133624630782], [8.7496725316724, -3.198415829683407, 0.1627103362670605], [8.727073310833303, -3.166390937863868, 1.635008687119025], [6.883048019805081, -3.156542638226723, 0.1331475482840987], [6.860448798965982, -3.124517746407183, 1.605445899136063]]",0.01583588891770755,-0.02139325798890859,-1.59356614741264
6045,146,13,lidar,Car,Car,9.57957,27.08023,0.47557,4.26514,2.0,1.56396,"[[8.49252216543024, 29.14555650726925, -0.3682985019675549], [8.468524475676219, 29.17956314067325, 1.195107568562746], [10.49007426761477, 29.24025356730884, -0.339696651013156], [10.46607657786075, 29.27426020071284, 1.223709419517145], [8.69307246733897, 24.88620969034227, -0.2725723867310516], [8.669074777584951, 24.92021632374626, 1.290833683799249], [10.6906245695235, 24.98090675038185, -0.2439705357766527], [10.66662687976948, 25.01491338378586, 1.319435534753648]]",-0.0143050165878062,0.02244572362910962,1.617846332911909
6046,146,20,lidar,Car,Car,10.13819,-5.10741,1.09506,3.91308353277821,1.790724163934803,1.74556,"[[11.03641539548328, -7.08690720348203, 0.2788107359378822], [11.00963120194443, -7.048951872780032, 2.023752486669916], [9.24592735706677, -7.077986455695719, 0.2511333833488755], [9.219143163527916, -7.040031124993724, 1.99607513408091], [11.05723059152108, -3.174797463657892, 0.1940354701639709], [11.03044639798223, -3.136842132955895, 1.938977220896005], [9.266742553104574, -3.165876715871583, 0.1663581175749642], [9.239958359565724, -3.127921385169587, 1.911299868306999]]",0.01546020485706517,-0.02166629543134899,-1.576115268382084
6047,146,42,lidar,Car,Car,-8.34522,14.50659,0.34938,3.795310000000002,1.8899400000000008,1.11496,"[[-9.369704989624339, 16.34480423944363, -0.2640042260541284], [-9.386813140835455, 16.36904784924192, 0.8505608730522835], [-7.482078179623021, 16.43429012026924, -0.2369763349577501], [-7.49918633083414, 16.45853373006753, 0.877588764148662], [-9.191246470950338, 12.55464926967683, -0.178822899669003], [-9.208354622161455, 12.57889287947512, 0.9357421994374089], [-7.30361966094902, 12.64413515050244, -0.1517950085726247], [-7.320727812160141, 12.66837876030073, 0.9627700905337871]]",-0.01430501658780703,0.02244572362910866,1.61784633291191
6048,146,2,lidar,Car,Car,-10.32545,-5.18445,0.88945,4.287290000011663,1.927390000025944,1.56404,"[[-9.250136073207376, -7.296552978327004, 0.1696000026977224], [-9.274134990496103, -7.262544605408769, 1.733086044893311], [-11.17516657611408, -7.387822048019221, 0.1420367663806124], [-11.19916549340281, -7.353813675100988, 1.7055228085762], [-9.45173787363295, -3.015086720417109, 0.07337661341933972], [-9.47573679092168, -2.981078347498875, 1.636862655614928], [-11.37676837653966, -3.106355790109327, 0.04581337710222969], [-11.40076729382839, -3.072347417191093, 1.609299419297818]]",0.014304906411502,-0.02244578249705803,-1.523742559857795
6049,146,22,lidar,Car,Car,10.53964,-12.85375,1.19282,4.757620000000001,2.0,1.700180000000001,"[[9.442051885658255, -10.54399907997728, 0.2753360548052128], [9.415964011181936, -10.50703048872123, 1.974913878403135], [11.43960398784279, -10.44930201993769, 0.3039379057596117], [11.41351611336647, -10.41233342868163, 2.003515729357535], [9.665758991958874, -15.29515697940102, 0.382115311845191], [9.639671117482553, -15.25818838814497, 2.081693135443114], [11.66331109414341, -15.20045991936143, 0.4107171627995899], [11.63722321966709, -15.16349132810538, 2.110294986397513]]",-0.01430501658780612,0.02244572362910979,1.617846332911911
6050,146,16,lidar,Car,Car,12.80547,7.98469,0.76034,4.344984820744488,1.907719561282526,1.66388,"[[11.58219234461337, 9.990899816241813, -0.1343096865412855], [11.55666146401034, 10.02707910291683, 1.528980993932612], [13.4725076597754, 10.24693795158399, -0.110863311248608], [13.44697677917237, 10.283117238259, 1.55242736922529], [12.16395555381458, 5.68626986569935, -0.03174711582136869], [12.13842467321155, 5.722449152374364, 1.631543564652529], [14.05427133918463, 5.942298014624152, -0.008300516090301803], [14.0287404585816, 5.978477301299166, 1.654990164383596]]",-0.01229410132544977,0.02360706676973272,1.705129675160724
6051,146,24,lidar,Car,Car,12.65246,-25.4799,1.32344,4.757618990398445,2.000001689249287,1.78743,"[[13.93654561718273, -27.74437120956208, 0.4983730396081996], [13.90911896266661, -27.7055054606009, 2.285169960659873], [11.95041742640387, -27.97815819094939, 0.4729719741320466], [11.92299077188776, -27.93929244198822, 2.259768895183721], [13.38191967389713, -23.02050112452452, 0.387107858523472], [13.35449301938102, -22.98163537556334, 2.173904779575146], [11.39579148311828, -23.25428810591184, 0.3617067930473192], [11.36836482860216, -23.21542235695066, 2.148503714098993]]",0.01270433675042709,-0.02338886421889029,-1.453922442490341
6052,146,0,lidar,Car,Car,-1.93052,-5.03596,0.80586,4.165870316488502,1.91203994205142,1.49849437336281,"[[-0.7625273386473017, -7.007238044503024, 0.05499399680790033], [-0.7810522765766225, -7.019387313002707, 1.553324604167184], [-2.664905404711753, -7.197570366868992, 0.02993325420803066], [-2.683430342641073, -7.209719635368673, 1.528263861567314], [-1.177614166406562, -2.862196694096076, 0.08346543227036071], [-1.196139104335883, -2.874345962595757, 1.581796039629644], [-3.079992232471013, -3.052529016462042, 0.05840468967049101], [-3.098517170400335, -3.064678284961724, 1.556735297029774]]",0.01310902255462021,0.006834597431099996,-1.470988711520233
6053,146,3,lidar,Car,Car,-13.1505,-5.94671,0.84957,4.006860100989302,1.759027746711237,1.49286,"[[-12.13235613058241, -7.904724201607451, 0.1610957073944398], [-12.15526284886561, -7.87226356147375, 1.653426960400824], [-13.8875204297991, -8.018647217164807, 0.1366326131193726], [-13.9104271480823, -7.986186577031106, 1.628963866125757], [-12.39056763864682, -3.907226353117253, 0.07018015691295833], [-12.41347435693001, -3.874765712983552, 1.562511409919343], [-14.14573193786351, -4.02114936867461, 0.04571706263789119], [-14.1686386561467, -3.988688728540909, 1.538048315644276]]",0.01391119084617358,-0.02269189530729335,-1.506294121612456
6054,146,15,lidar,Car,Car,7.6689,8.19279,0.9169,4.996038976729467,2.000001689249285,2.00358,"[[6.400000023243222, 10.53441821707903, -0.1556519821920797], [6.369256723390694, 10.5779839160455, 1.847218382007197], [8.386128214022076, 10.76820519846635, -0.1302509167159267], [8.355384914169548, 10.81177089743282, 1.87261944748335], [6.982409051960134, 5.573818113950417, -0.03881107707131884], [6.951665752107608, 5.617383812916884, 1.964059287127958], [8.968537242738986, 5.807605095337735, -0.0134100115951659], [8.93779394288646, 5.851170794304203, 1.989460352604111]]",-0.01270435426423028,0.02338883472252349,1.687669097315601
6055,147,2,lidar,Car,Car,-10.32524,-5.18477,0.88999,4.28729000001166,1.927390000025939,1.5640399999999994,"[[-9.249970688109032, -7.296756689797671, 0.169742896289051], [-9.273786860276461, -7.262950687961336, 1.733236121660729], [-11.17500261680723, -7.388060068299902, 0.1423936958150919], [-11.19881878897466, -7.354254066463567, 1.70588692118677], [-9.451667934675383, -3.015282008617133, 0.07409604930729886], [-9.475484106842814, -2.981476006780798, 1.637589274678977], [-11.37669986337358, -3.106585387119364, 0.04674684883333977], [-11.40051603554102, -3.07277938528303, 1.610240074205017]]",0.01419377482135362,-0.02231127155259928,-1.523720408813448
6056,147,22,lidar,Car,Car,10.54015,-12.85619,1.18998,4.75762,2.0,1.70018,"[[9.442410984254355, -10.54634531697726, 0.2729226142489695], [9.416521761730879, -10.50959671195302, 1.972508246273994], [11.43996456617482, -10.45161265564227, 0.3013023646550422], [11.41407534365134, -10.41486405061804, 2.000887996680067], [9.666224007447246, -15.29751256393003, 0.3790620816134313], [9.640334784923768, -15.2607639589058, 2.078647713638456], [11.66377758936771, -15.20277990259505, 0.407441832019504], [11.63788836684423, -15.16603129757082, 2.107027464044528]]",-0.0141938843198973,0.02231121311514611,1.617868483960044
6057,147,27,lidar,Car,Car,-14.07236,-12.75562,1.17814,4.095123536793486,1.748026106097961,1.665339999999999,"[[-15.06377157490961, -10.78746248648789, 0.2875253295720829], [-15.08913027683367, -10.75146693196363, 1.952283141354691], [-13.31958426419965, -10.67421887550587, 0.3116453903125694], [-13.34494296612371, -10.63822332098161, 1.976403202095177], [-14.79978115898006, -14.87302432413725, 0.3798850212157963], [-14.82513986090412, -14.83702876961299, 2.044642832998404], [-13.05559384827011, -14.75978071315523, 0.4040050819562829], [-13.08095255019417, -14.72378515863097, 2.06876289373889]]",-0.01380238812750193,0.02255549587796491,1.635321188735106
6058,147,28,lidar,Car,Car,-9.79317,-13.1673,1.13526,3.933785408445661,1.914705958548205,1.62824,"[[-10.76186997977262, -11.23057874580734, 0.2642214632710636], [-10.78666374730408, -11.19538509063868, 1.891892244887378], [-8.847527692078058, -11.20666076311659, 0.2928648455496886], [-8.872321459609514, -11.17146710794793, 1.920535627166003], [-10.71401744985717, -15.16313810984805, 0.3499805641085453], [-10.73881121738862, -15.12794445467938, 1.97765134572486], [-8.79967516216261, -15.13922012715729, 0.3786239463871702], [-8.824468929694063, -15.10402647198863, 2.006294728003485]]",-0.01496378691901618,0.02180238368117499,1.582963774676049
